0.5773794267655796,6.286636844957723,1.0
6.7910492285660995,3.8824085076066117,1.0
8.93888894512105,1.7889272262488853,1.0
0.1897743686968123,1.73919167405157,0.0
1.8924284569831773,2.1025302263943244,0.0
4.84130596767487,8.79906117661046,1.0
8.631760364164824,0.6246864683739906,1.0
9.532907016677294,0.8469704212315254,1.0
0.07800305283336861,4.650117641487529,0.0
9.585097308088278,7.937432124926089,0.0
2.3063944683026483,4.125253943620634,0.0
1.4498165071856683,9.536647652304907,1.0
7.923414267128073,5.17336889319727,0.0
8.89116880770885,5.3309776720779025,0.0
8.548493388553451,3.6853162804914974,1.0
8.190940682894295,8.235415859906967,0.0
4.672563210552784,1.3493604020659977,0.0
7.053450554216573,9.179451130557627,0.0
8.903868536520633,9.90564848528016,0.0
5.863162634322913,7.936176827100526,0.0
1.4192683328710487,9.026876255196024,1.0
7.115372512797347,4.2772380344783,1.0
0.05527356784626791,1.274664313564624,0.0
5.713638925943593,1.0381316916759642,1.0
7.4919853632503,8.266940854830153,0.0
1.537140255680809,0.886241080874508,0.0
3.484459755201459,5.918520971441921,1.0
7.92418420808389,1.6937693730472947,1.0
9.392034220115216,9.00286219623492,0.0
4.8243945659149965,0.1644105438094745,0.0
9.135320467211827,0.6266674989423615,1.0
5.3415987913869465,0.9654364097560142,1.0
0.6313462148334792,9.62002822863224,1.0
6.705868860121528,9.458344645912234,0.0
9.452504058273696,7.3149666334264305,0.0
6.328218606169697,9.232629366737156,0.0
2.961325422000206,5.507043714917504,1.0
3.2634902393650456,0.9938107462186652,0.0
4.508248462523573,4.3554458341574565,0.0
1.486799289679771,6.117014398517419,1.0
0.6451881694446249,8.60043129866714,1.0
4.051786406762339,9.358862820885378,1.0
5.193088119451747,7.720152144762725,0.0
8.446887882565314,4.8347676416149525,1.0
4.754803644847321,1.9039726279411484,0.0
9.759500532894506,6.747880956416146,0.0
9.122221564604597,6.710958385154178,0.0
2.3145671159966055,8.870844242797606,1.0
8.000582779672298,6.891886804049125,0.0
9.714933902670262,2.030749610821061,1.0
7.065804982323045,7.653049466783547,0.0
5.409996414837255,4.699922522022048,1.0
0.3204529980539206,1.957788616404289,0.0
3.4195764859734865,6.518053002425321,1.0
5.136981957695859,7.909933624222334,0.0
6.622280315776969,4.470604472786323,1.0
0.22638192971849103,1.0009200271550345,0.0
3.3202251788986215,4.654593237438787,0.0
4.979435972744223,6.245362601306963,1.0
1.6994083570376828,5.007846565295052,1.0
7.959720941720535,9.564630257855576,0.0
6.547341535011826,6.112302065717229,0.0
1.6354470631560514,7.440037449153348,1.0
6.165597445030119,2.425428836325848,1.0
7.854863413126273,7.8346742046927185,0.0
7.0583539806663245,5.943881864689796,0.0
1.6373881490204678,3.7187106585905494,0.0
0.3380783402640086,3.019484913524594,0.0
9.400680180292673,0.8277800623760767,1.0
8.528494706931005,0.22589760042978413,1.0
4.8661425762234,7.479629120554522,1.0
5.756318684155838,1.3532585932689567,1.0
8.109031870051881,9.588282517849896,0.0
2.565475277744409,9.734801193399843,1.0
6.781696379964663,6.477668315381278,0.0
8.850879242170608,5.113558336964629,0.0
9.647054261146028,2.594226099702621,1.0
7.859725483929806,7.315699037961504,0.0
8.203844998255512,2.174976247379332,1.0
9.706559847158662,6.602215141930326,0.0
4.382846668974663,2.3414074827717837,0.0
7.93374073481062,1.6280136942621504,1.0
0.127075294600838,1.3422804943258648,0.0
7.040904521163465,6.991373206024414,0.0
8.600685223046973,2.6639850808079357,1.0
9.141494659718111,7.007865324988893,0.0
8.755720723156262,3.740557090736761,1.0
0.12472313775442001,4.300115974811336,0.0
8.742522128863685,2.826765633640748,1.0
9.206713411204717,3.559723882600977,1.0
3.111472994576011,7.450894234841758,1.0
4.177708128378428,3.3923886993893415,0.0
6.231667369774163,5.816692162797419,0.0
8.740765547386234,9.668645131774653,0.0
6.680390815077541,4.989479412983657,1.0
5.858055566880353,5.972969966289014,0.0
0.20368669977073206,8.944036555617975,1.0
5.003494490349593,5.2950742643601405,0.0
5.416618774505354,9.147014520458212,0.0
7.976697282433895,3.4372737204389034,1.0
9.146839799254954,4.823433910616006,1.0
1.9924564156568947,4.796229703212099,0.0
8.507474007359082,5.792219793301796,0.0
4.31810166640192,9.836710217966361,1.0
8.098439492711137,5.2964599441057425,0.0
2.328155353688557,8.254899659524074,1.0
1.0154235622942975,0.1961797042907365,0.0
6.9352742450919935,5.60426936519683,0.0
5.2647227137248676,8.76940736501415,0.0
7.647757670725499,8.939713546464471,0.0
4.999744669305317,9.807990247535866,1.0
7.78868976766737,5.929950469363736,0.0
8.022309096137686,1.3653638421955139,1.0
7.60520564105586,3.6720385630516104,1.0
6.631855080124417,6.49204495255833,0.0
1.021784899908842,2.892503148595317,0.0
9.425855917184709,2.352620628372013,1.0
5.419430417159857,3.3530224412319165,1.0
6.813425130684668,0.32066635290026846,1.0
0.19045525522274898,7.739391278791622,1.0
2.288716023172095,6.547258187675804,1.0
4.042550248704867,9.01254353312931,1.0
9.332961057316552,7.253973633214585,0.0
7.623093786733422,0.9015016738123072,1.0
7.492501266470409,6.984645782847654,0.0
0.15080260892326613,5.890092191107394,1.0
0.6064312211142309,3.301101361416677,0.0
7.141628481594924,5.622203473675476,0.0
6.666603716104654,0.6362236749649841,1.0
1.4739697936687524,2.980647700927638,0.0
3.746066306622536,4.348410791322576,0.0
6.673597270944406,1.45324036683259,1.0
8.378784310316446,4.594127626266914,1.0
2.9231279699060266,0.844690392005859,0.0
3.876448776194723,0.20745745900503376,0.0
1.7624828959277128,6.158360774024727,1.0
9.93089599836044,7.389149301341265,0.0
0.7961488407690442,6.249154448312485,1.0
5.811154431091724,9.737169647714392,0.0
3.5278070825610297,6.640411257500127,1.0
9.747166089326683,6.460395384507693,0.0
3.2126717577350394,7.877075128698032,1.0
9.067329688056326,9.005520724699842,0.0
0.07268463772284295,4.839982985138911,0.0
6.766338834852023,6.013299120717734,0.0
1.7212836417735677,2.0177843263582385,0.0
0.5492354227487739,8.921978927737758,1.0
